noc_code,job_title,province,region_code,region_name,wage_low,wage_median,wage_high,wage_avg,Data_Source_E,ref_period,revision_date,is_annual,wage_comment
73300,Transport truck drivers,MB,ER4680,North,15.75,22.5,32.57,23.89,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,SK,ER47,Saskatchewan,18.0,25.25,35.9,27.22,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,SK,ER4710,Regina--Moose Mountain,18.0,25.25,39.0,27.78,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,SK,ER4720,Swift Current--Moose Jaw,18.0,25.25,35.9,27.22,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,SK,ER4730,Saskatoon--Biggar,17.0,25.96,33.7,25.81,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,SK,ER4740,Yorkton--Melville,23.0,25.0,52.62,31.18,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,SK,ER4750,Prince Albert,19.23,26.26,35.0,26.91,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,SK,ER4760,Northern,19.23,26.26,35.0,26.91,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER48,Alberta,18.5,28.0,38.0,28.72,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4810,Lethbridge--Medicine Hat,18.0,28.0,40.0,29.08,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4820,Camrose--Drumheller,18.5,28.0,38.0,28.72,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4830,Calgary,19.0,27.7,38.0,28.06,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4840,Banff--Jasper--Rocky Mountain House,20.0,31.5,38.0,31.21,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4850,Red Deer,21.0,30.0,38.0,29.82,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4860,Edmonton,16.83,28.0,37.56,27.44,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4870,Athabasca--Grande Prairie--Peace River,20.0,31.5,38.0,31.21,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,AB,ER4880,Wood Buffalo--Cold Lake,20.0,34.0,41.0,32.61,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER59,British Columbia,19.55,27.5,38.46,29.11,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5910,Vancouver Island and Coast,23.0,30.0,45.0,31.43,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5920,Lower Mainland,19.0,27.0,38.49,28.93,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5930,Thompson--Okanagan,20.0,26.1,34.0,26.99,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5940,Kootenay,25.0,30.0,40.0,31.14,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5950,Cariboo,20.0,31.0,38.46,30.88,Labour Force Survey,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5960,North Coast,27.0,33.25,39.7,32.88,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5970,Nechako,28.0,34.25,45.0,35.49,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73300,Transport truck drivers,BC,ER5980,Northeast,28.0,32.5,37.85,32.77,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73300,Transport truck drivers,YK,ER6010,Yukon Territory,26.0,31.99,36.0,31.6,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NT,ER6110,Northwest Territories,25.0,30.0,35.0,29.31,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73300,Transport truck drivers,NU,ER6210,Nunavut,16.0,30.11,44.13,28.5,2021 Census,2021,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",,ER00,Canada,16.0,23.0,36.0,24.97,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NL,ER10,Newfoundland and Labrador,15.0,22.0,32.48,22.17,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NL,ER1010,Avalon Peninsula,15.0,20.0,39.42,23.93,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NL,ER1020,South Coast--Burin Peninsula,15.0,22.61,24.15,20.55,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NL,ER1030,West Coast--Northern Peninsula--Labrador,15.0,21.95,25.0,20.11,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NL,ER1040,Notre Dame--Central Bonavista Bay,19.5,22.39,23.71,21.77,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",PE,ER1110,Prince Edward Island,18.0,23.0,25.72,22.42,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NS,ER12,Nova Scotia,19.5,24.16,28.61,24.02,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NS,ER1210,Cape Breton,15.0,24.35,25.11,22.35,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NS,ER1220,North Shore,17.25,24.02,24.53,24.28,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NS,ER1230,Annapolis Valley,18.83,23.66,24.62,22.02,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NS,ER1240,Southern,23.0,24.16,26.14,24.41,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NS,ER1250,Halifax,21.0,25.35,28.73,24.63,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NB,ER13,New Brunswick,15.0,20.28,26.25,21.53,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NB,ER1310,Campbellton--Miramichi,14.75,20.8,28.0,21.7,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NB,ER1320,Moncton--Richibucto,14.75,20.28,27.5,20.92,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NB,ER1330,Saint John--St. Stephen,17.0,20.0,22.99,19.83,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NB,ER1340,Fredericton--Oromocto,14.75,21.5,25.3,25.23,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NB,ER1350,Edmundston--Woodstock,20.0,21.0,24.0,21.33,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER24,Quebec,15.25,21.0,32.0,23.33,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2410,Gaspésie--Îles-de-la-Madeleine,15.25,18.48,22.86,18.5,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2415,Bas-Saint-Laurent,16.8,20.0,23.65,20.07,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2420,Capitale-Nationale,18.0,21.0,31.6,24.08,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2425,Chaudière-Appalaches,15.25,20.0,30.18,21.37,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2430,Estrie,15.5,21.93,29.0,22.31,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2433,Centre-du-Québec,16.3,19.38,22.0,19.24,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2435,Montérégie,15.25,19.06,31.84,21.04,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2440,Montréal,16.5,29.0,34.0,25.56,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2445,Laval,15.25,31.0,38.46,27.17,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2450,Lanaudière,15.25,21.0,32.0,23.33,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2455,Laurentides,15.25,21.0,30.0,22.22,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2460,Outaouais,18.0,27.88,31.73,26.29,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2465,Abitibi-Témiscamingue,16.5,18.0,25.0,19.06,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2470,Mauricie,17.35,19.36,30.0,21.62,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2475,Saguenay--Lac-Saint-Jean,15.25,21.24,28.85,22.17,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",QC,ER2480,Côte-Nord,17.14,20.24,23.16,20.29,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER35,Ontario,16.55,21.79,36.15,24.95,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3510,Ottawa,16.55,20.0,34.0,23.74,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3515,Kingston--Pembroke,16.55,17.0,30.58,19.16,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3520,Muskoka--Kawarthas,16.55,18.23,36.6,22.37,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3530,Toronto,18.0,28.0,37.0,27.54,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3540,Kitchener--Waterloo--Barrie,17.5,19.5,33.0,24.16,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3550,Hamilton--Niagara Peninsula,16.55,19.5,32.5,22.87,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3560,London,16.55,18.4,31.1,21.21,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3570,Windsor--Sarnia,16.55,18.23,31.93,22.19,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3590,Northeast,16.55,19.5,27.0,20.48,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",ON,ER3595,Northwest,17.86,20.87,29.0,22.25,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",MB,ER46,Manitoba,15.65,25.0,29.74,23.95,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",MB,ER4610,Southeast,15.3,20.0,29.72,20.59,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",MB,ER4620,South Central,18.46,23.0,30.0,24.56,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",MB,ER4640,North Central,18.46,23.0,30.0,24.56,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",MB,ER4650,Winnipeg,19.0,26.44,29.74,25.13,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",MB,ER4670,Parklands,18.0,23.0,34.72,24.49,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",MB,ER4680,North,18.0,23.0,34.72,24.49,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",SK,ER47,Saskatchewan,14.5,21.06,30.0,23.27,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",SK,ER4710,Regina--Moose Mountain,14.0,21.25,28.6,22.01,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",SK,ER4720,Swift Current--Moose Jaw,14.0,19.93,24.82,19.78,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",SK,ER4730,Saskatoon--Biggar,14.5,20.0,29.29,22.69,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",SK,ER4740,Yorkton--Melville,15.0,23.08,43.33,27.98,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",SK,ER4750,Prince Albert,14.0,19.59,37.45,21.04,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",SK,ER4760,Northern,14.0,19.59,37.45,21.04,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER48,Alberta,16.09,24.0,36.09,26.42,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER4810,Lethbridge--Medicine Hat,15.5,23.0,29.0,23.76,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER4820,Camrose--Drumheller,16.09,21.0,36.09,25.45,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER4830,Calgary,17.0,25.0,37.5,27.93,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER4840,Banff--Jasper--Rocky Mountain House,16.0,21.0,29.0,21.3,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER4860,Edmonton,20.0,25.0,36.0,26.9,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER4870,Athabasca--Grande Prairie--Peace River,16.0,21.0,29.0,21.3,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",AB,ER4880,Wood Buffalo--Cold Lake,15.86,29.0,35.0,28.13,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",BC,ER59,British Columbia,21.0,30.0,36.75,29.73,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",BC,ER5910,Vancouver Island and Coast,20.0,26.0,34.0,27.23,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",BC,ER5920,Lower Mainland,21.5,31.25,37.0,30.7,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",BC,ER5930,Thompson--Okanagan,21.0,28.6,30.0,27.44,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",BC,ER5950,Cariboo,24.25,27.5,28.5,27.23,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",BC,ER5960,North Coast,24.25,27.84,43.0,30.36,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",BC,ER5970,Nechako,24.25,27.84,43.0,30.36,Labour Force Survey,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",YK,ER6010,Yukon Territory,24.96,24.97,25.97,25.2,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NT,ER6110,Northwest Territories,18.35,25.7,31.7,,Small Area Estimation,2022,2023-11-29,0,
73301,"Bus drivers, subway operators and other transit operators",NU,ER6210,Nunavut,16.0,20.47,33.62,,Small Area Estimation,2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,,ER00,Canada,30.0,40.87,65.0,44.3,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,NS,ER12,Nova Scotia,26.57,41.91,52.1,,Small Area Estimation,2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,QC,ER24,Quebec,33.65,40.87,43.0,40.5,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,QC,ER2435,Montérégie,33.65,40.87,43.0,40.5,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,QC,ER2440,Montréal,33.65,40.87,43.0,40.5,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,ON,ER35,Ontario,25.0,32.0,57.69,39.29,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,ON,ER3515,Kingston--Pembroke,25.0,32.0,57.69,39.29,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,ON,ER3530,Toronto,25.0,32.0,57.69,39.29,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,ON,ER3540,Kitchener--Waterloo--Barrie,25.0,32.0,57.69,39.29,Labour Force Survey,2021-2022,2023-11-29,0,
73310,Railway and yard locomotive engineers,ON,ER3550,Hamilton--Niagara Peninsula,25.0,32.0,57.69,39.29,Labour Force Survey,2021-2022,2023-11-29,0,
